symbol,name,exchange,yahoo_ticker,isin,price_180d_ago,past_date_used,price_today,return_pct,avg_daily_volume,avg_daily_value_rs,bars,status
RECLTD,REC Limited,NSE,RECLTD.NS,INE020B01018,353.3,2025-12-05,325.05,-8.0,7555063.0,2691535110.0,156.0,ok
REFEX,Refex Industries Limited,NSE,REFEX.NS,INE056I01025,331.75,2025-12-05,316.95,-4.46,1766322.0,506863198.0,155.0,ok
RELCHEMQ,Reliance Chemotex Industries Limited,NSE,RELCHEMQ.NS,INE750D01016,146.04,2025-12-05,121.11,-17.07,5293.0,701707.0,154.0,ok
RCF,Rashtriya Chemicals and Fertilizers Limited,NSE,RCF.NS,INE027A01015,141.99,2025-12-05,126.99,-10.56,2308673.0,302417693.0,156.0,ok
RELIABLE,Reliable Data Services Limited,NSE,RELIABLE.NS,INE375Y01018,153.8,2025-12-05,137.74,-10.44,51201.0,7049509.0,153.0,ok
RELAXO,Relaxo Footwears Limited,NSE,RELAXO.NS,INE131B01039,404.5,2025-12-05,328.25,-18.85,236027.0,79950330.0,155.0,ok
RKDL,Ravi Kumar Distilleries Limited,NSE,RKDL.NS,INE722J01012,25.63,2025-12-05,20.15,-21.38,27036.0,593533.0,154.0,ok
RKSWAMY,R K Swamy Limited,NSE,RKSWAMY.NS,INE0NQ801033,113.47,2025-12-05,100.66,-11.29,61995.0,6308177.0,154.0,ok
RRIL,RRIL Limited,NSE,RRIL.NS,INE951M01037,15.35,2026-04-20,20.11,31.01,43483.0,841872.0,30.0,ok
RSL,Rajputana Stainless Limited,NSE,RSL.NS,INE313L01016,113.03,2026-03-19,125.78,11.28,1370148.0,168743949.0,49.0,ok
RKFORGE,Ramkrishna Forgings Limited,NSE,RKFORGE.NS,INE399G01023,531.35,2025-12-05,569.0,7.09,547039.0,301865565.0,156.0,ok
RPSGVENT,RPSG VENTURES LIMITED,NSE,RPSGVENT.NS,INE425Y01011,783.75,2025-12-05,918.0,17.13,550103.0,515621037.0,155.0,ok
RRKABEL,R R Kabel Limited,NSE,RRKABEL.NS,INE777K01022,1368.2,2025-12-05,2023.8,47.92,382725.0,613548841.0,156.0,ok
RSDFIN,RSD Finance Limited,NSE,RSDFIN.NS,INE616F01022,84.45,2026-04-20,76.78,-9.08,1952.0,182858.0,27.0,ok
RELIANCE,Reliance Industries Limited,NSE,RELIANCE.NS,INE002A01018,1540.6,2025-12-05,1314.6,-14.67,14437085.0,20494256620.0,156.0,ok
RPTECH,Rashi Peripherals Limited,NSE,RPTECH.NS,INE0J1F01024,325.0,2025-12-05,554.2,70.52,162930.0,66754046.0,156.0,ok
RSSOFTWARE,R. S. Software (India) Limited,NSE,RSSOFTWARE.NS,INE165B01029,52.39,2025-12-05,32.75,-37.49,63536.0,2792437.0,155.0,ok
RSYSTEMS,R Systems International Limited,NSE,RSYSTEMS.NS,INE411H01032,420.25,2025-12-05,272.35,-35.19,1081006.0,336107820.0,155.0,ok
PRECAM,Precision Camshafts Limited,NSE,PRECAM.NS,INE484I01029,160.94,2025-12-05,150.32,-6.6,611920.0,89409171.0,156.0,ok
RUBICON,Rubicon Research Limited,NSE,RUBICON.NS,INE506V01022,635.8,2025-12-05,1302.6,104.88,553544.0,428164074.0,153.0,ok
RSWM,RSWM Limited,NSE,RSWM.NS,INE611A01016,155.3,2025-12-05,171.46,10.41,49065.0,7674969.0,154.0,ok
RUBFILA,Rubfila International Limited,NSE,RUBFILA.NS,INE642C01025,74.07,2025-12-05,78.01,5.32,34523.0,2525335.0,154.0,ok
RPPL,Rajshree Polypack Limited,NSE,RPPL.NS,INE760W01023,18.28,2025-12-05,18.93,3.56,92874.0,1617792.0,155.0,ok
RMC,RMC Switchgears Limited,NSE,RMC.NS,INE655V01019,389.0,2026-04-02,350.8,-9.82,16454.0,6953811.0,41.0,ok
RTNPOWER,RattanIndia Power Limited,NSE,RTNPOWER.NS,INE399K01017,9.7,2025-12-05,9.63,-0.72,16233206.0,152254107.0,156.0,ok
RTNINDIA,RattanIndia Enterprises Limited,NSE,RTNINDIA.NS,INE834M01019,41.01,2025-12-05,35.46,-13.53,2494675.0,87252544.0,156.0,ok
ROLLT,Rollatainers Limited,NSE,ROLLT.NS,INE927A01040,1.37,2025-12-05,2.14,56.2,399431.0,647161.0,153.0,ok
RPPINFRA,R.P.P. Infra Projects Limited,NSE,RPPINFRA.NS,INE324L01013,107.19,2025-12-05,61.26,-42.85,87592.0,7694722.0,154.0,ok
RMDRIP,R M Drip and Sprinklers Systems Limited,NSE,RMDRIP.NS,INE219Y01026,47.25,2025-12-05,16.2,-65.71,3620282.0,181113886.0,156.0,ok
RUCHINFRA,Ruchi Infrastructure Limited,NSE,RUCHINFRA.NS,INE413B01023,6.97,2025-12-05,6.2,-11.05,113753.0,721164.0,153.0,ok
ROML,Raj Oil Mills Limited,NSE,ROML.NS,INE294G01026,50.06,2025-12-05,46.83,-6.45,17697.0,901586.0,153.0,ok
ROLEXRINGS,Rolex Rings Limited,NSE,ROLEXRINGS.NS,INE645S01024,109.15,2025-12-05,140.58,28.8,2878541.0,414362636.0,156.0,ok
RML,Rane (Madras) Limited,NSE,RML.NS,INE050H01012,750.8,2025-12-05,918.35,22.32,23168.0,19578827.0,156.0,ok
ROHLTD,Royal Orchid Hotels Limited,NSE,ROHLTD.NS,INE283H01019,408.35,2025-12-05,331.35,-18.86,53761.0,19890556.0,153.0,ok
RNBDENIMS,R&B Denims Limited,NSE,RNBDENIMS.NS,INE012Q01039,39.63,2025-12-05,10.92,-72.45,2838160.0,151875208.0,156.0,ok
ROSSARI,Rossari Biotech Limited,NSE,ROSSARI.NS,INE02A801020,603.25,2025-12-05,543.65,-9.88,117138.0,59825696.0,155.0,ok
RPGLIFE,RPG Life Sciences Limited,NSE,RPGLIFE.NS,INE105J01010,2201.0,2025-12-05,2192.7,-0.38,24229.0,54102985.0,155.0,ok
ROUTE,ROUTE MOBILE LIMITED,NSE,ROUTE.NS,INE450U01017,680.55,2025-12-05,536.1,-21.23,476401.0,293518023.0,156.0,ok
ROSSELLIND,Rossell India Limited,NSE,ROSSELLIND.NS,INE847C01020,55.91,2025-12-05,54.62,-2.31,37843.0,1934244.0,153.0,ok
RPEL,Raghav Productivity Enhancers Limited,NSE,RPEL.NS,INE912T01018,996.8,2025-12-05,1009.2,1.24,106270.0,88741628.0,154.0,ok
RPOWER,Reliance Power Limited,NSE,RPOWER.NS,INE614G01033,37.68,2025-12-05,26.97,-28.42,50701142.0,1562653759.0,156.0,ok
ROSSTECH,Rossell Techsys Limited,NSE,ROSSTECH.NS,INE0OJW01016,717.15,2025-12-05,1080.5,50.67,195866.0,150955468.0,155.0,ok
ROTO,Roto Pumps Limited,NSE,ROTO.NS,INE535D01037,60.19,2025-12-05,56.02,-6.93,1974350.0,136973587.0,155.0,ok
RUBYMILLS,The Ruby Mills Limited,NSE,RUBYMILLS.NS,INE301D01026,214.39,2025-12-05,279.05,30.16,49388.0,11591124.0,153.0,ok
RBA,Restaurant Brands Asia Limited,NSE,RBA.NS,INE07T201019,62.9,2025-12-05,68.74,9.28,4010635.0,259511806.0,155.0,ok
RAYMONDREL,Raymond Realty Limited,NSE,RAYMONDREL.NS,INE1SY401010,485.95,2025-12-05,581.1,19.58,592842.0,325425893.0,155.0,ok
RAYMONDLSL,Raymond Lifestyle Limited,NSE,RAYMONDLSL.NS,INE02ID01020,1034.5,2025-12-05,752.45,-27.26,163981.0,150492452.0,155.0,ok
PRUDMOULI,Prudential Sugar Corporation Limited,NSE,PRUDMOULI.NS,INE024D01016,24.06,2025-12-05,15.93,-33.79,26421.0,528677.0,153.0,ok
PRSMJOHNSN,Prism Johnson Limited,NSE,PRSMJOHNSN.NS,INE010A01011,132.78,2025-12-05,121.28,-8.66,682251.0,91908903.0,154.0,ok
RAYMOND,Raymond Limited,NSE,RAYMOND.NS,INE301A01014,455.3,2025-12-05,531.9,16.82,541769.0,248344889.0,156.0,ok
PSPPROJECT,PSP Projects Limited,NSE,PSPPROJECT.NS,INE488V01015,860.3,2025-12-05,842.65,-2.05,204361.0,178243966.0,153.0,ok
PTCIL,PTC Industries Limited,NSE,PTCIL.NS,INE596F01018,18875.0,2025-12-05,19380.0,2.68,18332.0,321245712.0,154.0,ok
PSB,Punjab & Sind Bank,NSE,PSB.NS,INE608A01012,28.3,2025-12-05,23.68,-16.33,2150678.0,58724347.0,156.0,ok
PTC,PTC India Limited,NSE,PTC.NS,INE877F01012,156.48,2025-12-05,188.46,20.44,1398055.0,249419335.0,156.0,ok
PURVA,Puravankara Limited,NSE,PURVA.NS,INE323I01011,239.8,2025-12-05,215.11,-10.3,808795.0,190448794.0,154.0,ok
PTL,PTL Enterprises Limited,NSE,PTL.NS,INE034D01049,40.05,2025-12-05,38.9,-2.87,53726.0,2126150.0,154.0,ok
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,NSE,PUNJABCHEM.NS,INE277B01014,1339.6,2025-12-05,955.6,-28.67,12003.0,14427961.0,153.0,ok
PRUDENT,Prudent Corporate Advisory Services Limited,NSE,PRUDENT.NS,INE00F201020,2562.4,2025-12-05,2708.2,5.69,39295.0,100352816.0,154.0,ok
PVSL,Popular Vehicles and Services Limited,NSE,PVSL.NS,INE772T01024,127.9,2025-12-05,98.82,-22.74,84033.0,9911833.0,154.0,ok
PROZONER,Prozone Realty Limited,NSE,PROZONER.NS,INE195N01013,49.41,2025-12-05,50.75,2.71,257190.0,14385256.0,154.0,ok
PVRINOX,PVR INOX Limited,NSE,PVRINOX.NS,INE191H01014,1091.0,2025-12-05,986.85,-9.55,377272.0,391305390.0,156.0,ok
PYRAMID,Pyramid Technoplast Limited,NSE,PYRAMID.NS,INE0MIS01010,160.57,2025-12-05,164.65,2.54,34141.0,5491522.0,153.0,ok
PWL,Physicswallah Limited,NSE,PWL.NS,INE0LP301011,135.9,2025-12-05,96.79,-28.78,18156210.0,2314776864.0,134.0,ok
PROTEAN,Protean eGov Technologies Limited,NSE,PROTEAN.NS,INE004A01022,779.55,2025-12-05,599.25,-23.13,349641.0,223082154.0,156.0,ok
PROSTARM,Prostarm Info Systems Limited,NSE,PROSTARM.NS,INE0BX301013,189.03,2025-12-05,137.88,-27.06,1075545.0,191037644.0,155.0,ok
PREMCO,Premco Global Limited,NSE,PREMCO.NS,INE001E01012,420.35,2026-04-20,370.4,-11.88,1797.0,735302.0,30.0,ok
PREMIERENE,Premier Energies Limited,NSE,PREMIERENE.NS,INE0BS701011,900.2,2025-12-05,1074.4,19.35,1998784.0,1770279516.0,156.0,ok
PRECOT,Precot Limited,NSE,PRECOT.NS,INE283A01014,401.45,2025-12-05,766.7,90.98,9412.0,4820963.0,153.0,ok
PREMEXPLN,Premier Explosives Limited,NSE,PREMEXPLN.NS,INE863B01029,529.45,2025-12-05,651.85,23.12,506672.0,299700450.0,155.0,ok
PVP,PVP Ventures Limited,NSE,PVP.NS,INE362A01016,34.86,2025-12-05,29.75,-14.66,1279924.0,41124974.0,155.0,ok
PRESTIGE,Prestige Estates Projects Limited,NSE,PRESTIGE.NS,INE811K01011,1689.7,2025-12-05,1395.0,-17.44,765241.0,1114350661.0,156.0,ok
PRECWIRE,Precision Wires India Limited,NSE,PRECWIRE.NS,INE372C01037,238.35,2025-12-05,428.45,79.76,1221498.0,357770592.0,155.0,ok
PRIVISCL,Privi Speciality Chemicals Limited,NSE,PRIVISCL.NS,INE959A01019,3201.2,2025-12-05,3284.4,2.6,152403.0,450163790.0,154.0,ok
PRITI,Priti International Limited,NSE,PRITI.NS,INE974Z01015,61.82,2025-12-05,42.21,-31.72,29981.0,1793118.0,153.0,ok
PRINCEPIPE,Prince Pipes And Fittings Limited,NSE,PRINCEPIPE.NS,INE689W01016,259.25,2025-12-05,272.75,5.21,278164.0,72916704.0,154.0,ok
PRICOLLTD,Pricol Limited,NSE,PRICOLLTD.NS,INE726V01018,601.95,2025-12-05,565.85,-6.0,706014.0,421657815.0,155.0,ok
PRIMESECU,Prime Securities Limited,NSE,PRIMESECU.NS,INE032B01021,283.85,2025-12-05,278.65,-1.83,44727.0,12791821.0,153.0,ok
PREMIERPOL,Premier Polyfilm Limited,NSE,PREMIERPOL.NS,INE309M01020,44.57,2025-12-05,55.85,25.31,200854.0,10549545.0,154.0,ok
QPOWER,Quality Power Electrical Equipments Limited,NSE,QPOWER.NS,INE0SII01026,717.2,2025-12-05,1040.5,45.08,944045.0,870305188.0,155.0,ok
QUESS,Quess Corp Limited,NSE,QUESS.NS,INE615P01015,201.83,2025-12-05,212.88,5.47,498217.0,107620370.0,155.0,ok
RAMANEWS,Shree Rama Newsprint Limited,NSE,RAMANEWS.NS,INE278B01020,30.14,2025-12-05,29.49,-2.16,72098.0,2376508.0,153.0,ok
QUADFUTURE,Quadrant Future Tek Limited,NSE,QUADFUTURE.NS,INE0LRY01011,287.55,2025-12-05,320.0,11.28,1295083.0,422298382.0,156.0,ok
PREMIER,Premier Limited,NSE,PREMIER.NS,INE342A01018,2.95,2025-12-05,2.93,-0.68,26014.0,76911.0,153.0,ok
RAMCOSYS,Ramco Systems Limited,NSE,RAMCOSYS.NS,INE246B01019,599.3,2025-12-05,461.05,-23.07,198818.0,99663409.0,156.0,ok
PRITIKAUTO,Pritika Auto Industries Limited,NSE,PRITIKAUTO.NS,INE583R01029,13.89,2025-12-05,13.56,-2.38,211516.0,2905048.0,155.0,ok
PRIMO,Primo Chemicals Limited,NSE,PRIMO.NS,INE607A01022,23.46,2025-12-05,22.75,-3.03,162532.0,3620675.0,153.0,ok
RAMAPHO,Rama Phosphates Limited,NSE,RAMAPHO.NS,INE809A01032,162.96,2025-12-05,120.1,-26.3,243011.0,42515137.0,155.0,ok
RAMKY,Ramky Infrastructure Limited,NSE,RAMKY.NS,INE874I01013,557.9,2025-12-05,440.5,-21.04,233039.0,114279126.0,153.0,ok
RAMRAT,Ram Ratna Wires Limited,NSE,RAMRAT.NS,INE207E01023,305.0,2025-12-05,395.9,29.8,172171.0,65241868.0,154.0,ok
RANASUG,Rana Sugars Limited,NSE,RANASUG.NS,INE625B01014,13.12,2025-12-05,12.35,-5.87,252090.0,3201162.0,155.0,ok
RAJSREESUG,Rajshree Sugars & Chemicals Limited,NSE,RAJSREESUG.NS,INE562B01019,31.45,2025-12-05,34.57,9.92,71275.0,2359808.0,155.0,ok
RATEGAIN,Rategain Travel Technologies Limited,NSE,RATEGAIN.NS,INE0CLI01024,665.0,2025-12-05,774.8,16.51,472560.0,298529434.0,155.0,ok
RAMCOCEM,The Ramco Cements Limited,NSE,RAMCOCEM.NS,INE331A01037,1011.0,2025-12-05,871.4,-13.81,264117.0,269905684.0,155.0,ok
RATNAVEER,Ratnaveer Precision Engineering Limited,NSE,RATNAVEER.NS,INE05CZ01011,159.77,2025-12-05,171.52,7.35,1472773.0,234997682.0,154.0,ok
RANEHOLDIN,Rane Holdings Limited,NSE,RANEHOLDIN.NS,INE384A01010,1382.5,2025-12-05,1462.0,5.75,24318.0,32173283.0,155.0,ok
RAMASTEEL,Rama Steel Tubes Limited,NSE,RAMASTEEL.NS,INE230R01035,9.86,2025-12-05,5.33,-45.94,11359956.0,82640256.0,155.0,ok
RATNAMANI,Ratnamani Metals & Tubes Limited,NSE,RATNAMANI.NS,INE703B01027,2407.6,2025-12-05,2543.8,5.66,58396.0,142478738.0,154.0,ok
RAJRILTD,Raj Rayon Industries Limited,NSE,RAJRILTD.NS,INE533D01032,21.84,2025-12-05,20.25,-7.28,11768.0,264080.0,153.0,ok
QUINT,Quint Digital Limited,NSE,QUINT.NS,INE641R01017,40.85,2026-04-21,39.88,-2.37,4116.0,165757.0,29.0,ok
RACE,Race Eco Chain Limited,NSE,RACE.NS,INE084Q01012,155.22,2025-12-05,114.33,-26.34,15812.0,1993369.0,153.0,ok
QUICKHEAL,Quick Heal Technologies Limited,NSE,QUICKHEAL.NS,INE306L01010,289.95,2025-12-05,191.91,-33.81,823719.0,186829328.0,156.0,ok
RALLIS,Rallis India Limited,NSE,RALLIS.NS,INE613A01020,255.5,2025-12-05,237.9,-6.89,856138.0,227408451.0,156.0,ok
RAJTV,Raj Television Network Limited,NSE,RAJTV.NS,INE952H01027,42.34,2025-12-05,15.45,-63.51,50298.0,1197106.0,154.0,ok
RACLGEAR,RACL Geartech Limited,NSE,RACLGEAR.NS,INE704B01017,1041.8,2025-12-05,1255.1,20.47,77467.0,102461163.0,154.0,ok
RADICO,Radico Khaitan Limited,NSE,RADICO.NS,INE944F01028,3201.9,2025-12-05,3487.5,8.92,456524.0,1409047584.0,154.0,ok
RADHIKAJWE,Radhika Jeweltech Limited,NSE,RADHIKAJWE.NS,INE583V01021,78.41,2025-12-05,56.91,-27.42,366385.0,27232892.0,153.0,ok
RADAAN,Radaan Mediaworks India Limited,NSE,RADAAN.NS,INE874F01027,3.35,2025-12-05,3.14,-6.27,36556.0,117940.0,153.0,ok
RAMCOIND,Ramco Industries Limited,NSE,RAMCOIND.NS,INE614A01028,308.4,2025-12-05,291.35,-5.53,115829.0,35604332.0,156.0,ok
RADIANTCMS,Radiant Cash Management Services Limited,NSE,RADIANTCMS.NS,INE855R01021,53.24,2025-12-05,38.4,-27.87,157792.0,6736777.0,155.0,ok
RADIOCITY,Music Broadcast Limited,NSE,RADIOCITY.NS,INE919I01024,6.73,2025-12-05,6.1,-9.36,132424.0,825413.0,154.0,ok
RAJPALAYAM,Rajapalayam Mills Limited,NSE,RAJPALAYAM.NS,INE296E01026,314.45,2026-04-15,848.85,169.95,1819.0,1476035.0,33.0,ok
NSIL,Nalwa Sons Investments Limited,NSE,NSIL.NS,INE023A01030,6540.0,2025-12-05,5611.0,-14.2,5926.0,41530622.0,155.0,ok
RAJRATAN,Rajratan Global Wire Limited,NSE,RAJRATAN.NS,INE451D01029,446.9,2025-12-05,415.3,-7.07,243985.0,106613114.0,155.0,ok
RAILTEL,Railtel Corporation Of India Limited,NSE,RAILTEL.NS,INE0DD101019,334.35,2025-12-05,316.0,-5.49,1984870.0,664764148.0,156.0,ok
RAJMET,Rajnandini Metal Limited,NSE,RAJMET.NS,INE00KV01022,4.05,2025-12-05,3.85,-4.94,454479.0,1890497.0,154.0,ok
NRL,Nupur Recyclers Limited,NSE,NRL.NS,INE0JM501013,58.25,2025-12-05,65.57,12.57,61852.0,3595207.0,155.0,ok
RAINBOW,Rainbow Childrens Medicare Limited,NSE,RAINBOW.NS,INE961O01016,1350.9,2025-12-05,1341.4,-0.7,171550.0,217129603.0,155.0,ok
MARKOLINES,Markolines Pavement Technologies Limited,NSE,MARKOLINES.NS,INE0FW001016,151.37,2025-12-05,164.8,8.87,277976.0,44083937.0,153.0,ok
MANCREDIT,Mangal Credit and Fincorp Limited,NSE,MANCREDIT.NS,INE545L01039,171.88,2025-12-05,206.33,20.04,64642.0,11554715.0,153.0,ok
MANGALAM,Mangalam Drugs And Organics Limited,NSE,MANGALAM.NS,INE584F01014,25.65,2025-12-05,28.29,10.29,117422.0,4024865.0,154.0,ok
NRBBEARING,NRB Bearing Limited,NSE,NRBBEARING.NS,INE349A01021,281.2,2025-12-05,356.45,26.76,332349.0,100504630.0,155.0,ok
MANGLMCEM,Mangalam Cement Limited,NSE,MANGLMCEM.NS,INE347A01017,784.45,2025-12-05,841.65,7.29,85419.0,70134247.0,153.0,ok
MANOMAY,Manomay Tex India Limited,NSE,MANOMAY.NS,INE784W01015,228.55,2025-12-05,176.54,-22.76,56848.0,12141672.0,153.0,ok
MANKIND,Mankind Pharma Limited,NSE,MANKIND.NS,INE634S01028,2205.5,2025-12-05,2299.0,4.24,531275.0,1192506548.0,155.0,ok
RAIN,Rain Industries Limited,NSE,RAIN.NS,INE855B01025,104.68,2025-12-05,197.9,89.05,4476922.0,654707209.0,156.0,ok
MAPMYINDIA,C.E. Info Systems Limited,NSE,MAPMYINDIA.NS,INE0BV301023,1672.4,2025-12-05,825.6,-50.63,205430.0,235878042.0,155.0,ok
MANYAVAR,Vedant Fashions Limited,NSE,MANYAVAR.NS,INE825V01034,597.25,2025-12-05,402.95,-32.53,280107.0,125313258.0,154.0,ok
MANORAMA,Manorama Industries Limited,NSE,MANORAMA.NS,INE00VM01036,1349.4,2025-12-05,1481.4,9.78,128239.0,175839520.0,156.0,ok
RAJOOENG,Rajoo Engineers Limited,NSE,RAJOOENG.NS,INE535F01024,69.74,2025-12-05,54.45,-21.92,1038934.0,71972511.0,155.0,ok
MANUGRAPH,Manugraph India Limited,NSE,MANUGRAPH.NS,INE867A01022,15.7,2025-12-05,14.38,-8.41,20108.0,310944.0,153.0,ok
MANINDS,Man Industries (India) Limited,NSE,MANINDS.NS,INE993A01026,442.85,2025-12-05,501.15,13.16,839319.0,372008464.0,156.0,ok
MANINFRA,Man Infraconstruction Limited,NSE,MANINFRA.NS,INE949H01023,134.38,2025-12-05,118.3,-11.97,1035908.0,121027688.0,155.0,ok
MANORG,Mangalam Organics Limited,NSE,MANORG.NS,INE370D01013,488.2,2025-12-05,521.15,6.75,9421.0,4720592.0,154.0,ok
MAHESHWARI,Maheshwari Logistics Limited,NSE,MAHESHWARI.NS,INE263W01010,48.22,2025-12-05,59.67,23.75,22990.0,1088242.0,153.0,ok
MARATHON,Marathon Nextgen Realty Limited,NSE,MARATHON.NS,INE182D01020,554.1,2025-12-05,432.7,-21.91,98778.0,49910578.0,155.0,ok
MANBA,Manba Finance Limited,NSE,MANBA.NS,INE939X01013,140.86,2025-12-05,112.99,-19.79,64255.0,8007125.0,153.0,ok
MAITHANALL,Maithan Alloys Limited,NSE,MAITHANALL.NS,INE683C01011,942.05,2025-12-05,1050.7,11.53,97269.0,102443225.0,155.0,ok
MANAPPURAM,Manappuram Finance Limited,NSE,MANAPPURAM.NS,INE522D01027,279.7,2025-12-05,313.55,12.1,4617944.0,1333294845.0,156.0,ok
MAHLOG,Mahindra Logistics Limited,NSE,MAHLOG.NS,INE766P01016,314.55,2025-12-05,348.6,10.82,281364.0,103228386.0,155.0,ok
MARICO,Marico Limited,NSE,MARICO.NS,INE196A01026,736.65,2025-12-05,810.95,10.09,1770550.0,1346914932.0,156.0,ok
MANALIPETC,Manali Petrochemicals Limited,NSE,MANALIPETC.NS,INE201A01024,61.57,2025-12-05,59.55,-3.28,458262.0,27954923.0,155.0,ok
MAHEPC,Mahindra EPC Irrigation Limited,NSE,MAHEPC.NS,INE215D01010,123.21,2025-12-05,117.27,-4.82,36689.0,4499564.0,156.0,ok
MARALOVER,Maral Overseas Limited,NSE,MARALOVER.NS,INE882A01013,46.23,2025-12-05,57.7,24.81,22117.0,1096820.0,153.0,ok
MAJESAUT,Majestic Auto Limited,NSE,MAJESAUT.NS,INE201B01022,316.0,2026-04-23,328.55,3.97,2375.0,769007.0,28.0,ok
MANAKSTEEL,Manaksia Steels Limited,NSE,MANAKSTEEL.NS,INE824Q01011,59.36,2025-12-05,66.85,12.62,62568.0,4311167.0,154.0,ok
MALLCOM,Mallcom (India) Limited,NSE,MALLCOM.NS,INE389C01015,1168.6,2025-12-05,973.0,-16.74,7588.0,8909056.0,154.0,ok
MALUPAPER,Malu Paper Mills Limited,NSE,MALUPAPER.NS,INE383H01017,36.89,2025-12-05,32.51,-11.87,14807.0,533252.0,154.0,ok
MAHLIFE,Mahindra Lifespace Developers Limited,NSE,MAHLIFE.NS,INE813A01018,412.6,2025-12-05,337.2,-18.27,186537.0,67576861.0,156.0,ok
MAHSEAMLES,Maharashtra Seamless Limited,NSE,MAHSEAMLES.NS,INE271B01025,571.8,2025-12-05,609.8,6.65,177613.0,102100901.0,155.0,ok
MANAKALUCO,Manaksia Aluminium Company Limited,NSE,MANAKALUCO.NS,INE859Q01017,24.54,2025-12-05,35.42,44.34,289331.0,12346734.0,155.0,ok
MAHSCOOTER,Maharashtra Scooters Limited,NSE,MAHSCOOTER.NS,INE288A01013,14554.0,2025-12-05,12755.0,-12.36,5116.0,68776200.0,154.0,ok
MAMATA,Mamata Machinery Limited,NSE,MAMATA.NS,INE0TO701015,420.5,2025-12-05,373.6,-11.15,116154.0,47832023.0,156.0,ok
MANAKSIA,Manaksia Limited,NSE,MANAKSIA.NS,INE015D01022,59.13,2025-12-05,58.4,-1.23,40026.0,2481030.0,154.0,ok
MARINE,Marine Electricals (India) Limited,NSE,MARINE.NS,INE01JE01028,207.12,2025-12-05,258.1,24.61,520259.0,114803655.0,156.0,ok
MANAKCOAT,Manaksia Coated Metals & Industries Limited,NSE,MANAKCOAT.NS,INE830Q01018,137.4,2025-12-05,104.53,-23.92,657546.0,86598114.0,154.0,ok
NRAIL,N R Agarwal Industries Limited,NSE,NRAIL.NS,INE740D01017,457.6,2025-12-05,460.65,0.67,11785.0,5517517.0,154.0,ok
MARKSANS,Marksans Pharma Limited,NSE,MARKSANS.NS,INE750C01026,183.97,2025-12-05,241.19,31.1,1378083.0,285523955.0,156.0,ok
MEDANTA,Global Health Limited,NSE,MEDANTA.NS,INE474Q01031,1163.5,2025-12-05,1198.8,3.03,207521.0,241687099.0,155.0,ok
MEDPLUS,Medplus Health Services Limited,NSE,MEDPLUS.NS,INE804L01022,810.45,2025-12-05,900.15,11.07,211562.0,177420012.0,154.0,ok
MCLOUD,Magellanic Cloud Limited,NSE,MCLOUD.NS,INE613C01026,26.78,2025-12-05,25.79,-3.7,8240883.0,322396316.0,155.0,ok
MEDICAMEQ,Medicamen Biotech Limited,NSE,MEDICAMEQ.NS,INE646B01010,381.1,2025-12-05,272.7,-28.44,35698.0,11994730.0,155.0,ok
MEDIASSIST,Medi Assist Healthcare Services Limited,NSE,MEDIASSIST.NS,INE456Z01021,470.05,2025-12-05,366.95,-21.93,194095.0,80103640.0,154.0,ok
MEGASTAR,Megastar Foods Limited,NSE,MEGASTAR.NS,INE00EM01016,259.6,2025-12-05,308.9,18.99,27651.0,7700322.0,154.0,ok
MEDICO,Medico Remedies Limited,NSE,MEDICO.NS,INE630Y01024,53.83,2025-12-05,47.47,-11.81,304773.0,13853446.0,155.0,ok
MERCURYEV,Mercury Ev-Tech Limited,NSE,MERCURYEV.NS,INE763M01028,,,,,,,,too_few_bars
MEIL,Mangal Electrical Industries Limited,NSE,MEIL.NS,INE0PKD01011,370.55,2025-12-05,322.3,-13.02,88257.0,28034534.0,154.0,ok
MERCANTILE,Mercantile Ventures Limited,NSE,MERCANTILE.NS,INE689O01013,22.1,2026-04-20,26.62,20.45,16586.0,461924.0,30.0,ok
MEESHO,Meesho Limited,NSE,MEESHO.NS,INE0VDM01015,170.09,2025-12-10,177.39,4.29,27030502.0,5140965679.0,118.0,ok
MCL,Madhav Copper Limited,NSE,MCL.NS,INE813V01022,45.82,2025-12-05,61.59,34.42,133912.0,9012153.0,154.0,ok
MARSONS,Marsons Limited,NSE,MARSONS.NS,INE415B01044,138.54,2026-03-13,141.61,2.22,1606052.0,241712828.0,54.0,ok
MCX,Multi Commodity Exchange of India Limited,NSE,MCX.NS,INE745G01043,2068.6,2025-12-05,2878.7,39.16,3289824.0,8076801580.0,156.0,ok
MENONBE,Menon Bearings Limited,NSE,MENONBE.NS,INE071D01033,106.54,2025-12-05,142.28,33.55,74207.0,9652434.0,154.0,ok
MENNPIS,Menon Pistons Limited,NSE,MENNPIS.NS,INE650G01029,57.0,2026-04-20,54.09,-5.11,17448.0,1017840.0,30.0,ok
MCCHRLS-B,Mac Charles India Limited,NSE,MCCHRLS-B.NS,INE435D01014,685.0,2026-04-21,681.5,-0.51,235.0,161002.0,29.0,ok
MBLINFRA,MBL Infrastructure Limited,NSE,MBLINFRA.NS,INE912H01013,36.68,2025-12-05,28.66,-21.86,117033.0,3204710.0,155.0,ok
MAWANASUG,Mawana Sugars Limited,NSE,MAWANASUG.NS,INE636A01039,81.09,2025-12-05,97.76,20.56,93690.0,9126006.0,155.0,ok
